,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff,bias_std
298,06353000,-0.037609892785307686,2.384509880159341,0.2011780891201224,2.2938017929519106e-08,0.06902384006564448,0.1458049769080736,0.28335827979983375,0,12,1637,90,651,0,-6.153345578710069,-0.7162949056860559,0.5047520417440804,0.7920180020613647,-1.2257415987719367,-2.048101289726876,-0.7847460043904088,92352.11623743108,-1.5959225191292226,-0.41005051577727725,2.384509880159341,0.23215697528349785,0.3559426178957996,0.37460116277931155
299,06354000,-0.13438870531449876,2.7828546927756648,0.20544205935186555,0.00016366813489687715,0.10250797947929995,0.15665633852059827,0.3310367116226648,0,6,1080,36,539,0,-3.741659115333497,-0.6474409464062666,0.5148126156977789,0.8101869671179787,-1.5623103294866247,-2.490097410046485,-0.7800540404529652,1021.2706248853876,-1.9753852936109224,-0.46181647712152685,2.7828546927756648,0.285541272225289,0.30912006594082425,0.46813748337203803
300,06360500,-0.09025111967104893,2.0279867107766307,0.24036716447769893,2.2938017929519106e-08,0.07276031223003483,0.2731642547491384,0.3190007680669605,0,15,1493,120,861,0,-5.220565882062297,-0.8444001174242269,0.5089714419536,0.786791081496305,-0.9878528765127959,-1.7593561580729822,-0.8077066168933337,6023546.532565392,-1.2674354234118068,-0.4101926923660094,2.027986710776631,0.23252034318543421,0.3280690099032422,0.43606451662077433
301,06404000,0.4773370468686565,0.5065274825240714,0.4849853380541817,2.2938017929519106e-08,0.08407152224662082,0.5321853289012886,0.46200057332093253,0,0,1112,0,360,12,-4.425463809786482,-1.2868700359799152,0.6869749027582718,0.8022950969145177,0.09263858618609744,0.1848792465977288,-0.561358851516693,194.8920138813719,0.24181508521201567,-0.21335210324705683,0.5065274825240715,0.15034954314927657,0.769708505496351,0.18450018176687707
302,06406000,0.15981905350800596,0.4992070899633909,0.8333689179608782,0.008947040533714423,0.05441271756928276,0.3075548059522415,0.37457226815615335,0,0,736,7,101,16,-4.174650775359676,-1.4120460234861734,0.8468943695430216,0.7720627062973224,-0.03397467772985441,-0.025515372353699828,-0.33110025206304955,12.510658472860188,0.31340999072630904,-0.18760731592838925,0.49920708996339075,0.48966152226333054,0.559055326981716,0.2783181320103867
303,06409000,-2.948908253983712,0.8334926568018691,1.9316549556642924,0.07150303644399414,0.11803351341321439,0.4171011690922475,0.8076505134461175,0,0,0,6,3,2,-1.9048753956870108,-1.468293033025051,0.9056311672137443,0.8257408273361606,-0.8995922473041362,-1.5545071717338894,0.535316444769378,1.4215362951555282,-0.3017302550626999,-0.36674135088323645,0.8334926568018691,1.0228136051662184,0.6369425781103922,1.2953770502742814
304,06431500,-0.845423875717507,0.09100368322599908,1.827956425996495,0.23482612772746325,0.18093079732249984,0.687296023700595,1.1199513784770014,0,0,0,0,3,8,-1.0973176456755362,-1.3660611411024648,0.9190765604222622,0.8232928565430903,-0.24384737145975643,-0.43645477479082095,0.1586037031803745,0.03482377249338554,0.11228200431307067,-0.09995228243371847,0.0910036832259989,1.523915531305236,0.6929988173364288,0.1937401725960137
305,06447000,-0.6595066470799194,2.2336391652273377,0.4528719375644812,0.0003620946871520925,0.060429527493241306,0.21277035214201806,0.247395450658985,0,9,1029,78,478,0,-4.107290694995293,-0.8332453488266197,0.48771025191704004,0.7764093442442942,-1.3826501139465246,-2.091399218080667,-0.678490027977902,287.0056642448154,-1.3909255121407487,-0.38996150088227044,2.2336391652273377,0.3288854903050301,0.34575863210617847,0.876033694153733
306,06447500,-0.05880758289631882,0.8400006833654982,0.8839833870536641,0.02016067912697328,0.027319043251774224,0.19845671183338887,0.3080416288096296,0,12,0,225,35,2,-1.6958021559139491,-1.6080735956335683,0.776766188609992,0.7535699865802132,-0.5697951196954181,-0.478947267678006,-0.37774172425851216,1.6386654070235276,0.05851123842622308,-0.23707277875596972,0.840000683365498,1.5078014511715272,0.5909277745486989,0.5675031050999833
307,06450500,-0.13740672714747237,0.8229088688048318,0.6509227033043223,0.03479034369468459,0.06827592885779991,0.2357203326105274,0.3270185104797269,0,8,2,89,27,0,-1.4242510693891566,-0.8931823850379326,0.7854650768402336,0.8001495941273424,-0.798929096314728,-0.7810138453718118,-0.402974889793339,1.8754877568063206,0.0063613574418701635,-0.2675633066051226,0.8229088688048315,1.3803426363186204,0.5660832031843513,0.6712470835645076
