,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff
58,01552000,0.8423594149870399,-0.015912937188482613,0.8500118685176955,0.11296932511689906,0.2927204066609894,4.90982148098753,4.703690134805106,0,0,629,3,71,46,-2.81992937385993,-2.379198725433827,0.6544252991111207,0.6676916880217412,0.6642786252485904,0.8740793472794667,-0.19376206680812513,1.8700516332123316,0.8295356234536964,-0.03339368307666172,-0.015912937188482388,0.7605006742089649,0.9205742956228757
59,01552500,0.8195893853889161,-0.03126635808267279,0.8293280049846301,0.1072095542699194,0.27542447036044676,5.797255449516382,5.4485797502071405,0,0,736,69,90,64,-2.8120810244418704,-2.454865212416077,0.6155668910520156,0.636210097292792,0.6315929333628504,0.8504920305667667,-0.23864471731328565,1.8385389330044217,0.8040763618376698,-0.049971760953098944,-0.03126635808267297,0.7629329170492132,0.9090079291339992
60,01557500,0.716716313240247,-0.11185275054513741,0.691847000899141,0.1135752984201932,0.30017710258796115,5.421612922854213,4.050868786994994,0,0,778,2,126,44,-3.515667412384872,-2.4548839828447226,0.6554459040051711,0.69131030144324,0.6055290348356281,0.8117283598955274,-0.405000872444239,1.8909271929760447,0.6466060136987404,-0.25811315719295824,-0.11185275054513745,0.6809281596263232,0.8680227258406655
61,01567500,0.7017168606783625,-0.10422704851794361,0.6874394910557493,0.23310790716855068,0.1994534623056657,3.843130455780887,3.3479646962139817,0,1,45,51,91,52,-2.495481665622543,-2.5583660803806465,0.6829581957798312,0.6739833956186909,0.5930472283205187,0.7907604925606824,-0.36500557658284777,0.2778539184331367,0.6409068118774199,-0.43742208963711426,-0.1042270485179438,1.024698612913051,0.8572044525841652
62,01568000,0.7590486489299325,-0.13992247214374356,0.6679857373619401,0.1278304693261363,0.18624306066557889,4.559208957060336,3.700823793251912,0,1,373,99,118,65,-3.124518444018401,-2.7805497140176967,0.6487142734248024,0.6589638387297089,0.6645157171566376,0.864400538468755,-0.3668721142009501,0.6154165832266852,0.6279852094501188,-0.4242722824943039,-0.13992247214374365,0.8758437278959665,0.9073542468217743
63,01580000,0.6305048903164829,-0.13862467417355048,0.9528468603809517,0.33036078944916025,0.23342453632076923,2.989765148892957,3.20209699538263,0,0,98,5,30,42,-1.8178474625265537,-2.392251841896061,0.784682729105241,0.7024724804031717,0.3790520181367888,0.598145890013116,-0.26500928247216915,-0.03122696251334455,0.7653396032323405,-0.5710887270126846,-0.13862467417355068,1.1301012105478696,0.8166280202825447
64,01583500,0.4874814579356499,-0.03190480475574806,0.9969948141283467,0.26865456037970303,0.2344144601419286,2.48110413702677,2.9158902845869132,0,0,86,5,26,29,-1.7063454949583354,-2.169206748077162,0.7958512214477997,0.7145830753583187,0.3779736154393568,0.6043002133611756,-0.23347899291263263,0.20896941464629767,0.741447141089626,-0.33453503840171966,-0.031904804755748174,1.0939097483439835,0.7434407804383125
65,01591400,0.5246830588659708,-0.033529986111952,0.926509700559733,0.17745147360192792,0.12843093378121861,2.3522631950500035,3.277379316398466,0,4,202,144,69,130,-2.1004460967592933,-2.9534337881164023,0.712574580301984,0.6190985783066711,0.31411748143099616,0.5690300728590976,-0.3038634251735435,0.08498984628236432,0.7340666524992189,-0.5987388330155364,-0.03352998611195198,1.2764296746924262,0.7466317675151768
66,01596500,0.6876133810551971,-0.08313866253139175,0.608186540646493,0.0442682630347111,0.25341503390995984,6.074381148084871,4.112027080097322,0,0,994,6,271,54,-4.200891964542822,-2.7181359885377403,0.5745950953151522,0.6863845004305387,0.5784972175599845,0.7868734664906599,-0.4594478726532929,5.593669098364548,0.5792652874128069,-0.21546419256847563,-0.08313866253139157,0.5843584062836119,0.8712060784130049
67,01605500,0.613834518210731,0.03999445727399308,0.6316565815082554,0.15838524192437653,0.21740255357418678,3.188823274393098,2.9649804573291845,0,0,0,4,117,35,-2.8538481031664484,-2.505372764255151,0.6681822206193024,0.7267350947636527,0.5611982114908627,0.7734889645224658,-0.4052895968979104,0.6254268257050549,0.5799663643521791,5.853804083428116,0.03999445727399289,0.85632970950154,0.8021318001378173
